Before Statements,After Statements,Error Correction
This will lead to a bad inter-personal skill as well as a problem of trusts.,This will lead to a bad inter-personal skill as well as a problem of trust.,"[{'idx_src': [14], 'idx_tgt': [14], 'corr_type': 'Nn'}]"
Nowadays we can not really trust new people whom we know from social media since we will never know whether they are even' 'real'.,"Nowadays we can not really trust new people whom we know from social media, since we will never know whether they are even' 'real'.","[{'idx_src': [], 'idx_tgt': [14], 'corr_type': 'Mec'}]"
Some people fake their identities in media sites so that they can know more people or some may even cheat others.,"Some people fake their identities on media sites, so that they can know more people or some may even cheat others.","[{'idx_src': [5], 'idx_tgt': [5], 'corr_type': 'Prep'}, {'idx_src': [], 'idx_tgt': [8], 'corr_type': 'Mec'}]"
"In addition, privacy issue has become more popular nowadays since some people do not realize that they may actually share some information that they are not willing to share at the first place.","In addition, privacy issues have become more common nowadays, since some people do not realize that they may actually be sharing some information that they are not willing to share in the first place.","[{'idx_src': [4], 'idx_tgt': [4], 'corr_type': 'Nn'}, {'idx_src': [5], 'idx_tgt': [5], 'corr_type': 'SVA'}, {'idx_src': [8], 'idx_tgt': [8], 'corr_type': 'Wci'}, {'idx_src': [], 'idx_tgt': [10], 'corr_type': 'Mec'}, {'idx_src': [20], 'idx_tgt': [21, 22], 'corr_type': 'Vt'}, {'idx_src': [30], 'idx_tgt': [32], 'corr_type': 'Prep'}]"
"Therefore, while social media sites are undoubtedly have benefits in our life, we should consider its drawbacks and thus use it wisely so that we can gain more of their benefits and it disadvantages us in the smallest way as possible.","Therefore, while social media sites undoubtedly have benefits in our life, we should consider the drawbacks, and thus use it wisely, so that we can gain more of the benefits, and ensure it disadvantages us in the smallest way possible.","[{'idx_src': [6], 'idx_tgt': [], 'corr_type': 'Vt'}, {'idx_src': [17], 'idx_tgt': [16], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [18], 'corr_type': 'Mec'}, {'idx_src': [], 'idx_tgt': [24], 'corr_type': 'Mec'}, {'idx_src': [31], 'idx_tgt': [32], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [34], 'corr_type': 'Mec'}, {'idx_src': [], 'idx_tgt': [36], 'corr_type': 'V0'}, {'idx_src': [41], 'idx_tgt': [], 'corr_type': 'Prep'}]"
It is a common scene that almost everyone in a public transport is watching at phone or wearing a pair ear piece in this modern society today.,"It is a common scene that almost everyone on public transport is watching a phone, or wearing an ear piece in modern society today.","[{'idx_src': [8], 'idx_tgt': [8], 'corr_type': 'Prep'}, {'idx_src': [9], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [14], 'idx_tgt': [13], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [15], 'corr_type': 'Mec'}, {'idx_src': [18], 'idx_tgt': [18], 'corr_type': 'ArtOrDet'}, {'idx_src': [19], 'idx_tgt': [], 'corr_type': 'Rloc-'}, {'idx_src': [23], 'idx_tgt': [], 'corr_type': 'Pref'}]"
Not only one but many developed and developing countries have the same picture.,"Not only one, but many developed and developing countries have the same picture.","[{'idx_src': [], 'idx_tgt': [3], 'corr_type': 'Mec'}]"
Some say that it is a necessary step for human revolution.,Some say that it is a necessary step for human evolution.,"[{'idx_src': [10], 'idx_tgt': [10], 'corr_type': 'Mec'}]"
Social media sites like Twitter and Facebook are popular among people in order for them to connect to others even from different countries.,"Social media sites like Twitter and Facebook are popular among people in order for them to connect to others, even in different countries.","[{'idx_src': [], 'idx_tgt': [19], 'corr_type': 'Mec'}, {'idx_src': [20], 'idx_tgt': [21], 'corr_type': 'Prep'}]"
It also brings many negative effects such as loss of face-to-face communicating skills which is important in their working place.,"It also brings many negative effects, such as a loss of face-to-face communicating skills, which are important in the working place.","[{'idx_src': [], 'idx_tgt': [6], 'corr_type': 'Mec'}, {'idx_src': [], 'idx_tgt': [9], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [15], 'corr_type': 'Mec'}, {'idx_src': [14], 'idx_tgt': [17], 'corr_type': 'SVA'}, {'idx_src': [17], 'idx_tgt': [20], 'corr_type': 'Pref'}]"
This essay will discuss about the advantages and disadvantages of using social media in our daily life.,This essay will discuss the advantages and disadvantages of using social media in our daily life.,"[{'idx_src': [4], 'idx_tgt': [], 'corr_type': 'Prep'}]"
"One of the significant advantages of using a popular social media site is that people can reach other easily, even without contact for a long time.","One of the significant advantages of using a popular social media site, is that people can reach other easily, even without contact for a long time.","[{'idx_src': [], 'idx_tgt': [12], 'corr_type': 'Mec'}]"
"In this fast pace and competitive world, people may not able to keep in touch with others.","In this fast paced and competitive world, people may not be able to keep in touch with others.","[{'idx_src': [3], 'idx_tgt': [3], 'corr_type': 'Vform'}, {'idx_src': [], 'idx_tgt': [11], 'corr_type': 'Vt'}]"
"With the help of social media site, people are able to upload their new discoveries and funny scene on it and they can be updated the new information of their friends.","With the help of social media sites, people are able to upload their new discoveries and funny scenes, and they can be updated with new information from their friends.","[{'idx_src': [6], 'idx_tgt': [6], 'corr_type': 'Nn'}, {'idx_src': [18], 'idx_tgt': [18], 'corr_type': 'Nn'}, {'idx_src': [19, 20], 'idx_tgt': [19], 'corr_type': 'Mec'}, {'idx_src': [26], 'idx_tgt': [25], 'corr_type': 'Prep'}, {'idx_src': [29], 'idx_tgt': [28], 'corr_type': 'Prep'}]"
"Personally I am study in oversea, busy study life keeps me away from contact my old friend.","Personally, I am studying overseas, and busy study life keeps me away from contacting my old friends.","[{'idx_src': [], 'idx_tgt': [1], 'corr_type': 'Mec'}, {'idx_src': [3], 'idx_tgt': [4], 'corr_type': 'Vt'}, {'idx_src': [4], 'idx_tgt': [], 'corr_type': 'Prep'}, {'idx_src': [5], 'idx_tgt': [5], 'corr_type': 'Nn'}, {'idx_src': [], 'idx_tgt': [7], 'corr_type': 'Trans'}, {'idx_src': [14], 'idx_tgt': [15], 'corr_type': 'Vt'}, {'idx_src': [17], 'idx_tgt': [18], 'corr_type': 'Nn'}]"
Using a common social media site with my friends to help me know what are their statuses nowadays.,Using a common social media site with my friends helps me know what their statuses are nowadays.,"[{'idx_src': [9], 'idx_tgt': [], 'corr_type': 'Vt'}, {'idx_src': [10], 'idx_tgt': [9], 'corr_type': 'SVA'}, {'idx_src': [14], 'idx_tgt': [], 'corr_type': 'Vform'}, {'idx_src': [], 'idx_tgt': [15], 'corr_type': 'Vform'}]"
And I am able to easily find a common topic when I contact them.,I am therefore able to easily find a common topic when I contact them.,"[{'idx_src': [0], 'idx_tgt': [], 'corr_type': 'Trans'}, {'idx_src': [], 'idx_tgt': [2], 'corr_type': 'Trans'}]"
"In Singapore, many Malaysian cross the sea to work here.","In Singapore, many Malaysians cross the sea to work here.","[{'idx_src': [4], 'idx_tgt': [4], 'corr_type': 'Nn'}]"
Many of them are busy in work and separate with their children.,Many of them are busy in work and separated from their children.,"[{'idx_src': [8], 'idx_tgt': [8], 'corr_type': 'Vt'}, {'idx_src': [9], 'idx_tgt': [9], 'corr_type': 'Prep'}]"
One of Manager in my working place has the same situation.,One of the managers in my workplace is in the same situation.,"[{'idx_src': [], 'idx_tgt': [2], 'corr_type': 'ArtOrDet'}, {'idx_src': [2], 'idx_tgt': [3], 'corr_type': 'Nn'}, {'idx_src': [5, 6], 'idx_tgt': [6], 'corr_type': 'Wci'}, {'idx_src': [7], 'idx_tgt': [7, 8], 'corr_type': 'Wci'}]"
"After my Manager taught her mother how to use Facebook, she was able to upload video clips of her grandchild.","After my manager taught her mother how to use Facebook, she was able to upload video clips of her grandchild.","[{'idx_src': [2], 'idx_tgt': [2], 'corr_type': 'Mec'}]"
Therefore my Manager would not miss the moments of her daughter's growth.,"Therefore, my manager did not miss the moments of her daughter's growth.","[{'idx_src': [], 'idx_tgt': [1], 'corr_type': 'Mec'}, {'idx_src': [2], 'idx_tgt': [3], 'corr_type': 'Vt'}, {'idx_src': [3], 'idx_tgt': [4], 'corr_type': 'Vt'}]"
Social media sites are also a very useful tool for people to start a new friendship or relationship.,Social media sites are also a very useful tool for people to start a new friendship or relationship.,[]
People get connected or closer with same preferences.,People get connected or closer by the same preferences.,"[{'idx_src': [5], 'idx_tgt': [5], 'corr_type': 'Prep'}, {'idx_src': [], 'idx_tgt': [6], 'corr_type': 'ArtOrDet'}]"
It is easier for people to approach the other after knowing the information.,It is easier for people to approach the other after knowing their information.,"[{'idx_src': [11], 'idx_tgt': [11], 'corr_type': 'Pref'}]"
Students can exchange their experiences in study even they are in different countries.,"Students can exchange their experiences from studies, even when they are in different countries.","[{'idx_src': [5], 'idx_tgt': [5], 'corr_type': 'Prep'}, {'idx_src': [6], 'idx_tgt': [6, 7], 'corr_type': 'Nn'}, {'idx_src': [], 'idx_tgt': [9], 'corr_type': 'Trans'}]"
"People are able to share the culture or pretty photos online, therefore others can spread the joy with them.","People are able to share the culture or pretty photos online, therefore others can appreciate the joy with them.","[{'idx_src': [15], 'idx_tgt': [15], 'corr_type': 'Wci'}]"
Thus I believe that social media sites are one of useful tool to help people known each other better.,"Thus, I believe that social media sites are a useful tool to help people get to know each other better.","[{'idx_src': [], 'idx_tgt': [1], 'corr_type': 'Mec'}, {'idx_src': [8], 'idx_tgt': [9], 'corr_type': 'ArtOrDet'}, {'idx_src': [9], 'idx_tgt': [], 'corr_type': 'Prep'}, {'idx_src': [15], 'idx_tgt': [15, 16, 17], 'corr_type': 'Wci'}]"
